"intratherm_id","genus_species","genus","species","phylum","class","order","family","extractor","ref","original_compilation","population_id","acclim_temp","latitude","longitude","coordinates_source","genus_from_study","species_from_study","location_description","acclim_time","parameter_value","parameter_tmax_or_tmin","error_estimate","error_type","sample_size","metric_type","metric_description","ramping_rate","ramping_to_reach_st","duration_of_chronic_exposure","temp_before_pretreament_held_or_ff_for_field_fresh","timing_of_collection","elevation_of_collection","life_stage.x","notes.x","record_number","record","realm_general2","acclim_time_original","acclim_time_units","dispersal_type_walking_may_need_to_be_reworded_to_something_that_encaptures_slithering","age_maturity_days_female","age_maturity_days_female_reference","age_maturity_days_male","age_maturity_days_male_reference","age_maturity.days_unknown_sex","dispersal_distance_category","logic_source_for_dispersal_distance","logic_source_for_dispersal_distance2","maximum_body_size_svl_hbl_cm","source_for_maximum_body_size","average_body_size_female","average_body_size_female_reference","average_body_size_male","average_body_size_male_reference","average_body_size_unknown_sex","season_inactive","logic_source_for_season_inactive","migratory","source_logic_for_migration_info","season_when_away_10km","season_when_away_100km","logic_source_season_when_away","data_gatherer","Home.range.size_Km2","logic.source_for_Home.range.size","lifespan_days","lifespan_days_reference","Notes","is.nocturnal","is.nocturnal_source","seasonal","annual","interannual","total","proportion_seasonal","proportion_annual","proportion_interannual"
333,"Calathus melanocephalus","Calathus","melanocephalus","Arthropoda","Insecta","Coleoptera","Carabidae","FV","Nylund_1991","intratherm_team","Calathus melanocephalus_52.91_13_6.63",5,52.91,6.63,"","Calathus","melanocephalus","Drenthe, Netherlands",43,-2.6,"tmin",NA,NA,10,"critical","chill_coma","1",NA,NA,"13","summer",13,"Adult",NA,NA,NA,"Terrestrial","43","days","Flying","285","285-690 (https://link.springer.com/article/10.1134/S0013873806080057 + https://www.semanticscholar.org/paper/Seasonal-aspects-of-life-cycles-in-Calathus-and-C.-Filippov/8f6f9cd682bd782584d6dfb2432765d41830170e/figure/5)","285","285-690 (https://link.springer.com/article/10.1134/S0013873806080057 + https://www.semanticscholar.org/paper/Seasonal-aspects-of-life-cycles-in-Calathus-and-C.-Filippov/8f6f9cd682bd782584d6dfb2432765d41830170e/figure/5)","Y","10-100","GENETIC: wing morphs observed (https://link.springer.com/article/10.1007/BF02515767)",NA,"0.7","(van Noordwijk CGE+ Verberk WCEP+ Turin H+ Heijerman T+ Alders K+ Dekoninck W+ Hannig K+ Regan EC+ McCormack S+ Brown MJF+ Remke E+ Siepel H+ Berg MP & Bonte D (2015) Species-area relationships are modulated by trophic rank+ habitat affinity and dispersal ability. Ecology 96: 518-531. doi: 10.1890/14-0082.1)",NA,NA,NA,NA,NA,"Spring and Winter","https://link.springer.com/article/10.1134/S0013873806080057 + https://www.semanticscholar.org/paper/Seasonal-aspects-of-life-cycles-in-Calathus-and-C.-Filippov/8f6f9cd682bd782584d6dfb2432765d41830170e/figure/5 + https://www.naturespot.org.uk/species/calathus-melanocephalus","non-migratory","taxa",NA,NA,NA,"Wilco+Piero","unk",NA,"390","https://www.semanticscholar.org/paper/Seasonal-aspects-of-life-cycles-in-Calathus-and-C.-Filippov/8f6f9cd682bd782584d6dfb2432765d41830170e/figure/5",NA,"Y","https://www.ukbeetles.co.uk/calathus-melanocephalus",9.24777715944739,37.2304879906651,1.06241551136177,47.5406806614743,0.194523448776398,0.783129048062531,0.0223475031610711
334,"Calathus melanocephalus","Calathus","melanocephalus","Arthropoda","Insecta","Coleoptera","Carabidae","FV","Nylund_1991","intratherm_team","Calathus melanocephalus_52.91_13_6.63",21,52.91,6.63,"","Calathus","melanocephalus","Drenthe, Netherlands",43,-0.1,"tmin",NA,NA,16,"critical","chill_coma","1",NA,NA,"13","summer",13,"Adult",NA,NA,NA,"Terrestrial","43","days","Flying","285","285-690 (https://link.springer.com/article/10.1134/S0013873806080057 + https://www.semanticscholar.org/paper/Seasonal-aspects-of-life-cycles-in-Calathus-and-C.-Filippov/8f6f9cd682bd782584d6dfb2432765d41830170e/figure/5)","285","285-690 (https://link.springer.com/article/10.1134/S0013873806080057 + https://www.semanticscholar.org/paper/Seasonal-aspects-of-life-cycles-in-Calathus-and-C.-Filippov/8f6f9cd682bd782584d6dfb2432765d41830170e/figure/5)","Y","10-100","GENETIC: wing morphs observed (https://link.springer.com/article/10.1007/BF02515767)",NA,"0.7","(van Noordwijk CGE+ Verberk WCEP+ Turin H+ Heijerman T+ Alders K+ Dekoninck W+ Hannig K+ Regan EC+ McCormack S+ Brown MJF+ Remke E+ Siepel H+ Berg MP & Bonte D (2015) Species-area relationships are modulated by trophic rank+ habitat affinity and dispersal ability. Ecology 96: 518-531. doi: 10.1890/14-0082.1)",NA,NA,NA,NA,NA,"Spring and Winter","https://link.springer.com/article/10.1134/S0013873806080057 + https://www.semanticscholar.org/paper/Seasonal-aspects-of-life-cycles-in-Calathus-and-C.-Filippov/8f6f9cd682bd782584d6dfb2432765d41830170e/figure/5 + https://www.naturespot.org.uk/species/calathus-melanocephalus","non-migratory","taxa",NA,NA,NA,"Wilco+Piero","unk",NA,"390","https://www.semanticscholar.org/paper/Seasonal-aspects-of-life-cycles-in-Calathus-and-C.-Filippov/8f6f9cd682bd782584d6dfb2432765d41830170e/figure/5",NA,"Y","https://www.ukbeetles.co.uk/calathus-melanocephalus",9.24777715944739,37.2304879906651,1.06241551136177,47.5406806614743,0.194523448776398,0.783129048062531,0.0223475031610711
337,"Calathus melanocephalus","Calathus","melanocephalus","Arthropoda","Insecta","Coleoptera","Carabidae","FV","Nylund_1991","intratherm_team","Calathus melanocephalus_60.36_1200_7.35",13,60.36,7.35,"","Calathus","melanocephalus","Hardangervidda, Norway",31,-3.9,"tmin",NA,NA,10,"critical","chill_coma","1",NA,NA,"5","summer",1200,"Adult",NA,NA,NA,"Terrestrial","31","days","Flying","285","285-690 (https://link.springer.com/article/10.1134/S0013873806080057 + https://www.semanticscholar.org/paper/Seasonal-aspects-of-life-cycles-in-Calathus-and-C.-Filippov/8f6f9cd682bd782584d6dfb2432765d41830170e/figure/5)","285","285-690 (https://link.springer.com/article/10.1134/S0013873806080057 + https://www.semanticscholar.org/paper/Seasonal-aspects-of-life-cycles-in-Calathus-and-C.-Filippov/8f6f9cd682bd782584d6dfb2432765d41830170e/figure/5)","Y","10-100","GENETIC: wing morphs observed (https://link.springer.com/article/10.1007/BF02515767)",NA,"0.7","(van Noordwijk CGE+ Verberk WCEP+ Turin H+ Heijerman T+ Alders K+ Dekoninck W+ Hannig K+ Regan EC+ McCormack S+ Brown MJF+ Remke E+ Siepel H+ Berg MP & Bonte D (2015) Species-area relationships are modulated by trophic rank+ habitat affinity and dispersal ability. Ecology 96: 518-531. doi: 10.1890/14-0082.1)",NA,NA,NA,NA,NA,"Spring and Winter","https://link.springer.com/article/10.1134/S0013873806080057 + https://www.semanticscholar.org/paper/Seasonal-aspects-of-life-cycles-in-Calathus-and-C.-Filippov/8f6f9cd682bd782584d6dfb2432765d41830170e/figure/5 + https://www.naturespot.org.uk/species/calathus-melanocephalus","non-migratory","taxa",NA,NA,NA,"Wilco+Piero","unk",NA,"390","https://www.semanticscholar.org/paper/Seasonal-aspects-of-life-cycles-in-Calathus-and-C.-Filippov/8f6f9cd682bd782584d6dfb2432765d41830170e/figure/5",NA,"Y","https://www.ukbeetles.co.uk/calathus-melanocephalus",8.34677345594205,45.0444845034581,1.06976934768488,54.4610273070851,0.153261403037401,0.827095755088669,0.0196428418739304
338,"Calathus melanocephalus","Calathus","melanocephalus","Arthropoda","Insecta","Coleoptera","Carabidae","FV","Nylund_1991","intratherm_team","Calathus melanocephalus_60.36_1200_7.35",21,60.36,7.35,"","Calathus","melanocephalus","Hardangervidda, Norway",31,-0.5,"tmin",NA,NA,15,"critical","chill_coma","1",NA,NA,"5","summer",1200,"Adult",NA,NA,NA,"Terrestrial","31","days","Flying","285","285-690 (https://link.springer.com/article/10.1134/S0013873806080057 + https://www.semanticscholar.org/paper/Seasonal-aspects-of-life-cycles-in-Calathus-and-C.-Filippov/8f6f9cd682bd782584d6dfb2432765d41830170e/figure/5)","285","285-690 (https://link.springer.com/article/10.1134/S0013873806080057 + https://www.semanticscholar.org/paper/Seasonal-aspects-of-life-cycles-in-Calathus-and-C.-Filippov/8f6f9cd682bd782584d6dfb2432765d41830170e/figure/5)","Y","10-100","GENETIC: wing morphs observed (https://link.springer.com/article/10.1007/BF02515767)",NA,"0.7","(van Noordwijk CGE+ Verberk WCEP+ Turin H+ Heijerman T+ Alders K+ Dekoninck W+ Hannig K+ Regan EC+ McCormack S+ Brown MJF+ Remke E+ Siepel H+ Berg MP & Bonte D (2015) Species-area relationships are modulated by trophic rank+ habitat affinity and dispersal ability. Ecology 96: 518-531. doi: 10.1890/14-0082.1)",NA,NA,NA,NA,NA,"Spring and Winter","https://link.springer.com/article/10.1134/S0013873806080057 + https://www.semanticscholar.org/paper/Seasonal-aspects-of-life-cycles-in-Calathus-and-C.-Filippov/8f6f9cd682bd782584d6dfb2432765d41830170e/figure/5 + https://www.naturespot.org.uk/species/calathus-melanocephalus","non-migratory","taxa",NA,NA,NA,"Wilco+Piero","unk",NA,"390","https://www.semanticscholar.org/paper/Seasonal-aspects-of-life-cycles-in-Calathus-and-C.-Filippov/8f6f9cd682bd782584d6dfb2432765d41830170e/figure/5",NA,"Y","https://www.ukbeetles.co.uk/calathus-melanocephalus",8.34677345594205,45.0444845034581,1.06976934768488,54.4610273070851,0.153261403037401,0.827095755088669,0.0196428418739304
2018,"Orchesella cincta","Orchesella","cincta","Arthropoda","Collembola","Collembola","Entomobryidae","Nikki","Jensen_et_al_2019","intratherm_team","Orchesella cincta_43.316667_NA_11.316667",20,43.316667,11.316667,"inferred","Orchesella","cincta","Siena, Province of Siena, Italy",35,-1.036363636,"tmin",0.03409091,"SE",24,"critical","lower_critical_limit","0.1",NA,NA,"held","October",NA,"Adult","F2/F3",NA,NA,"Terrestrial",NA,NA,NA,"40","39.7 average (42 days (10.1016/j.anbehav.2009.08.014))","49","49.1 average (10.1016/j.anbehav.2009.08.014)",NA,"0-1","dispersal capacity is likely to be limited to only a few metres per generation (https://doi.org/10.1111/j.1365-294X.2005.02548.x)",NA,"0.4","4mm (http://urweb.roehampton.ac.uk/collembola/taxonomy/(231ORcin).html)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","cannot move far enought to be considered a migrant based on dispersal distance",NA,NA,NA,"Nikki","unk",NA,"unk","4 weeks average (https://doi.org/10.1016/j.anbehav.2009.08.014)",NA,"Y","https://doi.org/10.1007/BF00407477",5.55516780016134,52.8991621850747,0.67596289905511,59.1302928842911,0.0939479161896246,0.894620330878289,0.0114317529320862
2019,"Orchesella cincta","Orchesella","cincta","Arthropoda","Collembola","Collembola","Entomobryidae","Nikki","Jensen_et_al_2019","intratherm_team","Orchesella cincta_43.316667_NA_11.316667",20,43.316667,11.316667,"inferred","Orchesella","cincta","Siena, Province of Siena, Italy",35,38.11134939,"tmax",0.074998252,"SE",24,"critical","upper_critical_limit","0.1",NA,NA,"held","October",NA,"Adult","F2/F3",NA,NA,"Terrestrial",NA,NA,NA,"40","39.7 average (42 days (10.1016/j.anbehav.2009.08.014))","49","49.1 average (10.1016/j.anbehav.2009.08.014)",NA,"0-1","dispersal capacity is likely to be limited to only a few metres per generation (https://doi.org/10.1111/j.1365-294X.2005.02548.x)",NA,"0.4","4mm (http://urweb.roehampton.ac.uk/collembola/taxonomy/(231ORcin).html)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","cannot move far enought to be considered a migrant based on dispersal distance",NA,NA,NA,"Nikki","unk",NA,"unk","4 weeks average (https://doi.org/10.1016/j.anbehav.2009.08.014)",NA,"Y","https://doi.org/10.1007/BF00407477",5.55516780016134,52.8991621850747,0.67596289905511,59.1302928842911,0.0939479161896246,0.894620330878289,0.0114317529320862
2020,"Orchesella cincta","Orchesella","cincta","Arthropoda","Collembola","Collembola","Entomobryidae","Nikki","Jensen_et_al_2019","intratherm_team","Orchesella cincta_44.533333_NA_6.266667",20,44.533333,6.266667,"inferred","Orchesella","cincta","Chorges, Provence-Alpes-Cote d'Azur, France",35,-0.940909091,"tmin",0.03409091,"SE",24,"critical","lower_critical_limit","0.1",NA,NA,"held","July",NA,"Adult","F2/F3",NA,NA,"Terrestrial",NA,NA,NA,"40","39.7 average (42 days (10.1016/j.anbehav.2009.08.014))","49","49.1 average (10.1016/j.anbehav.2009.08.014)",NA,"0-1","dispersal capacity is likely to be limited to only a few metres per generation (https://doi.org/10.1111/j.1365-294X.2005.02548.x)",NA,"0.4","4mm (http://urweb.roehampton.ac.uk/collembola/taxonomy/(231ORcin).html)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","cannot move far enought to be considered a migrant based on dispersal distance",NA,NA,NA,"Nikki","unk",NA,"unk","4 weeks average (https://doi.org/10.1016/j.anbehav.2009.08.014)",NA,"Y","https://doi.org/10.1007/BF00407477",6.14504481800062,43.5848824890669,0.664848936435168,50.3947762435027,0.12193813081555,0.864869054651001,0.0131928145334485
2021,"Orchesella cincta","Orchesella","cincta","Arthropoda","Collembola","Collembola","Entomobryidae","Nikki","Jensen_et_al_2019","intratherm_team","Orchesella cincta_44.533333_NA_6.266667",20,44.533333,6.266667,"inferred","Orchesella","cincta","Chorges, Provence-Alpes-Cote d'Azur, France",35,37.68660404,"tmax",0.081816275,"SE",24,"critical","upper_critical_limit","0.1",NA,NA,"held","July",NA,"Adult","F2/F3",NA,NA,"Terrestrial",NA,NA,NA,"40","39.7 average (42 days (10.1016/j.anbehav.2009.08.014))","49","49.1 average (10.1016/j.anbehav.2009.08.014)",NA,"0-1","dispersal capacity is likely to be limited to only a few metres per generation (https://doi.org/10.1111/j.1365-294X.2005.02548.x)",NA,"0.4","4mm (http://urweb.roehampton.ac.uk/collembola/taxonomy/(231ORcin).html)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","cannot move far enought to be considered a migrant based on dispersal distance",NA,NA,NA,"Nikki","unk",NA,"unk","4 weeks average (https://doi.org/10.1016/j.anbehav.2009.08.014)",NA,"Y","https://doi.org/10.1007/BF00407477",6.14504481800062,43.5848824890669,0.664848936435168,50.3947762435027,0.12193813081555,0.864869054651001,0.0131928145334485
2022,"Orchesella cincta","Orchesella","cincta","Arthropoda","Collembola","Collembola","Entomobryidae","Nikki","Jensen_et_al_2019","intratherm_team","Orchesella cincta_50.066667_NA_8.683333",20,50.066667,8.683333,"inferred","Orchesella","cincta","Frankfurt, Hesse, Germany",35,-1.036363636,"tmin",0.03409091,"SE",24,"critical","lower_critical_limit","0.1",NA,NA,"held","July",NA,"Adult","F2/F3",NA,NA,"Terrestrial",NA,NA,NA,"40","39.7 average (42 days (10.1016/j.anbehav.2009.08.014))","49","49.1 average (10.1016/j.anbehav.2009.08.014)",NA,"0-1","dispersal capacity is likely to be limited to only a few metres per generation (https://doi.org/10.1111/j.1365-294X.2005.02548.x)",NA,"0.4","4mm (http://urweb.roehampton.ac.uk/collembola/taxonomy/(231ORcin).html)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","cannot move far enought to be considered a migrant based on dispersal distance",NA,NA,NA,"Nikki","unk",NA,"unk","4 weeks average (https://doi.org/10.1016/j.anbehav.2009.08.014)",NA,"Y","https://doi.org/10.1007/BF00407477",11.7419904713446,40.0274364781962,1.02435861342665,52.7937855629675,0.222412360586265,0.758184624409159,0.0194030150045764
2023,"Orchesella cincta","Orchesella","cincta","Arthropoda","Collembola","Collembola","Entomobryidae","Nikki","Jensen_et_al_2019","intratherm_team","Orchesella cincta_50.066667_NA_8.683333",20,50.066667,8.683333,"inferred","Orchesella","cincta","Frankfurt, Hesse, Germany",35,37.90904641,"tmax",0.102270343,"SE",24,"critical","upper_critical_limit","0.1",NA,NA,"held","July",NA,"Adult","F2/F3",NA,NA,"Terrestrial",NA,NA,NA,"40","39.7 average (42 days (10.1016/j.anbehav.2009.08.014))","49","49.1 average (10.1016/j.anbehav.2009.08.014)",NA,"0-1","dispersal capacity is likely to be limited to only a few metres per generation (https://doi.org/10.1111/j.1365-294X.2005.02548.x)",NA,"0.4","4mm (http://urweb.roehampton.ac.uk/collembola/taxonomy/(231ORcin).html)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","cannot move far enought to be considered a migrant based on dispersal distance",NA,NA,NA,"Nikki","unk",NA,"unk","4 weeks average (https://doi.org/10.1016/j.anbehav.2009.08.014)",NA,"Y","https://doi.org/10.1007/BF00407477",11.7419904713446,40.0274364781962,1.02435861342665,52.7937855629675,0.222412360586265,0.758184624409159,0.0194030150045764
2024,"Orchesella cincta","Orchesella","cincta","Arthropoda","Collembola","Collembola","Entomobryidae","Nikki","Jensen_et_al_2019","intratherm_team","Orchesella cincta_52.316667_NA_9.916667",20,52.316667,9.916667,"inferred","Orchesella","cincta","Hannover, Lower Saxony, Germany",35,-1.322727273,"tmin",0.02727273,"SE",24,"critical","lower_critical_limit","0.1",NA,NA,"held","August",NA,"Adult","F2/F3",NA,NA,"Terrestrial",NA,NA,NA,"40","39.7 average (42 days (10.1016/j.anbehav.2009.08.014))","49","49.1 average (10.1016/j.anbehav.2009.08.014)",NA,"0-1","dispersal capacity is likely to be limited to only a few metres per generation (https://doi.org/10.1111/j.1365-294X.2005.02548.x)",NA,"0.4","4mm (http://urweb.roehampton.ac.uk/collembola/taxonomy/(231ORcin).html)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","cannot move far enought to be considered a migrant based on dispersal distance",NA,NA,NA,"Nikki","unk",NA,"unk","4 weeks average (https://doi.org/10.1016/j.anbehav.2009.08.014)",NA,"Y","https://doi.org/10.1007/BF00407477",11.1668090242764,37.9813649345802,1.2232490649866,50.3714230238433,0.221689369764095,0.75402604601029,0.024284584225615
2025,"Orchesella cincta","Orchesella","cincta","Arthropoda","Collembola","Collembola","Entomobryidae","Nikki","Jensen_et_al_2019","intratherm_team","Orchesella cincta_52.316667_NA_9.916667",20,52.316667,9.916667,"inferred","Orchesella","cincta","Hannover, Lower Saxony, Germany",35,37.7415678,"tmax",0.109053402,"SE",24,"critical","upper_critical_limit","0.1",NA,NA,"held","August",NA,"Adult","F2/F3",NA,NA,"Terrestrial",NA,NA,NA,"40","39.7 average (42 days (10.1016/j.anbehav.2009.08.014))","49","49.1 average (10.1016/j.anbehav.2009.08.014)",NA,"0-1","dispersal capacity is likely to be limited to only a few metres per generation (https://doi.org/10.1111/j.1365-294X.2005.02548.x)",NA,"0.4","4mm (http://urweb.roehampton.ac.uk/collembola/taxonomy/(231ORcin).html)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","cannot move far enought to be considered a migrant based on dispersal distance",NA,NA,NA,"Nikki","unk",NA,"unk","4 weeks average (https://doi.org/10.1016/j.anbehav.2009.08.014)",NA,"Y","https://doi.org/10.1007/BF00407477",11.1668090242764,37.9813649345802,1.2232490649866,50.3714230238433,0.221689369764095,0.75402604601029,0.024284584225615
2026,"Orchesella cincta","Orchesella","cincta","Arthropoda","Collembola","Collembola","Entomobryidae","Nikki","Jensen_et_al_2019","intratherm_team","Orchesella cincta_53.716667_NA_9.966667",20,53.716667,9.966667,"inferred","Orchesella","cincta","Hamburg, Germany",35,-1.2,"tmin",0.02727273,"SE",24,"critical","lower_critical_limit","0.1",NA,NA,"held","August",NA,"Adult","F2/F3",NA,NA,"Terrestrial",NA,NA,NA,"40","39.7 average (42 days (10.1016/j.anbehav.2009.08.014))","49","49.1 average (10.1016/j.anbehav.2009.08.014)",NA,"0-1","dispersal capacity is likely to be limited to only a few metres per generation (https://doi.org/10.1111/j.1365-294X.2005.02548.x)",NA,"0.4","4mm (http://urweb.roehampton.ac.uk/collembola/taxonomy/(231ORcin).html)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","cannot move far enought to be considered a migrant based on dispersal distance",NA,NA,NA,"Nikki","unk",NA,"unk","4 weeks average (https://doi.org/10.1016/j.anbehav.2009.08.014)",NA,"Y","https://doi.org/10.1007/BF00407477",9.68432724090948,39.4399819138714,1.22557133430703,50.3498804890879,0.192340620212759,0.78331828260087,0.0243410971863705
2027,"Orchesella cincta","Orchesella","cincta","Arthropoda","Collembola","Collembola","Entomobryidae","Nikki","Jensen_et_al_2019","intratherm_team","Orchesella cincta_53.716667_NA_9.966667",20,53.716667,9.966667,"inferred","Orchesella","cincta","Hamburg, Germany",35,37.53464954,"tmax",0.074998252,"SE",24,"critical","upper_critical_limit","0.1",NA,NA,"held","August",NA,"Adult","F2/F3",NA,NA,"Terrestrial",NA,NA,NA,"40","39.7 average (42 days (10.1016/j.anbehav.2009.08.014))","49","49.1 average (10.1016/j.anbehav.2009.08.014)",NA,"0-1","dispersal capacity is likely to be limited to only a few metres per generation (https://doi.org/10.1111/j.1365-294X.2005.02548.x)",NA,"0.4","4mm (http://urweb.roehampton.ac.uk/collembola/taxonomy/(231ORcin).html)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","cannot move far enought to be considered a migrant based on dispersal distance",NA,NA,NA,"Nikki","unk",NA,"unk","4 weeks average (https://doi.org/10.1016/j.anbehav.2009.08.014)",NA,"Y","https://doi.org/10.1007/BF00407477",9.68432724090948,39.4399819138714,1.22557133430703,50.3498804890879,0.192340620212759,0.78331828260087,0.0243410971863705
2028,"Orchesella cincta","Orchesella","cincta","Arthropoda","Collembola","Collembola","Entomobryidae","Nikki","Jensen_et_al_2019","intratherm_team","Orchesella cincta_56.366667_NA_9.933333",NA,56.366667,9.933333,"inferred","Orchesella","cincta","Mols, Central Denmark, Denmark",NA,-3.510204082,"tmin",0.071428571,"SE",40,"critical","lower_critical_limit","0.1",NA,NA,"FF","April",NA,"Adult","not acclimated, tested right out of the field to check for seasonal differences",NA,NA,"Terrestrial",NA,NA,NA,"40","39.7 average (42 days (10.1016/j.anbehav.2009.08.014))","49","49.1 average (10.1016/j.anbehav.2009.08.014)",NA,"0-1","dispersal capacity is likely to be limited to only a few metres per generation (https://doi.org/10.1111/j.1365-294X.2005.02548.x)",NA,"0.4","4mm (http://urweb.roehampton.ac.uk/collembola/taxonomy/(231ORcin).html)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","cannot move far enought to be considered a migrant based on dispersal distance",NA,NA,NA,"Nikki","unk",NA,"unk","4 weeks average (https://doi.org/10.1016/j.anbehav.2009.08.014)",NA,"Y","https://doi.org/10.1007/BF00407477",6.25921982180762,48.9401033771467,1.25414519060552,56.4534683895599,0.110873963998378,0.866910479962599,0.0222155560390237
2029,"Orchesella cincta","Orchesella","cincta","Arthropoda","Collembola","Collembola","Entomobryidae","Nikki","Jensen_et_al_2019","intratherm_team","Orchesella cincta_56.366667_NA_9.933333",NA,56.366667,9.933333,"inferred","Orchesella","cincta","Mols, Central Denmark, Denmark",NA,-3.510204082,"tmin",0.071428571,"SE",40,"critical","lower_critical_limit","0.1",NA,NA,"FF","May",NA,"Adult","not acclimated, tested right out of the field to check for seasonal differences",NA,NA,"Terrestrial",NA,NA,NA,"40","39.7 average (42 days (10.1016/j.anbehav.2009.08.014))","49","49.1 average (10.1016/j.anbehav.2009.08.014)",NA,"0-1","dispersal capacity is likely to be limited to only a few metres per generation (https://doi.org/10.1111/j.1365-294X.2005.02548.x)",NA,"0.4","4mm (http://urweb.roehampton.ac.uk/collembola/taxonomy/(231ORcin).html)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","cannot move far enought to be considered a migrant based on dispersal distance",NA,NA,NA,"Nikki","unk",NA,"unk","4 weeks average (https://doi.org/10.1016/j.anbehav.2009.08.014)",NA,"Y","https://doi.org/10.1007/BF00407477",6.25921982180762,48.9401033771467,1.25414519060552,56.4534683895599,0.110873963998378,0.866910479962599,0.0222155560390237
2030,"Orchesella cincta","Orchesella","cincta","Arthropoda","Collembola","Collembola","Entomobryidae","Nikki","Jensen_et_al_2019","intratherm_team","Orchesella cincta_56.366667_NA_9.933333",NA,56.366667,9.933333,"inferred","Orchesella","cincta","Mols, Central Denmark, Denmark",NA,-2.836734694,"tmin",0.06122449,"SE",30,"critical","lower_critical_limit","0.1",NA,NA,"FF","June",NA,"Adult","not acclimated, tested right out of the field to check for seasonal differences",NA,NA,"Terrestrial",NA,NA,NA,"40","39.7 average (42 days (10.1016/j.anbehav.2009.08.014))","49","49.1 average (10.1016/j.anbehav.2009.08.014)",NA,"0-1","dispersal capacity is likely to be limited to only a few metres per generation (https://doi.org/10.1111/j.1365-294X.2005.02548.x)",NA,"0.4","4mm (http://urweb.roehampton.ac.uk/collembola/taxonomy/(231ORcin).html)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","cannot move far enought to be considered a migrant based on dispersal distance",NA,NA,NA,"Nikki","unk",NA,"unk","4 weeks average (https://doi.org/10.1016/j.anbehav.2009.08.014)",NA,"Y","https://doi.org/10.1007/BF00407477",6.25921982180762,48.9401033771467,1.25414519060552,56.4534683895599,0.110873963998378,0.866910479962599,0.0222155560390237
2031,"Orchesella cincta","Orchesella","cincta","Arthropoda","Collembola","Collembola","Entomobryidae","Nikki","Jensen_et_al_2019","intratherm_team","Orchesella cincta_56.366667_NA_9.933333",NA,56.366667,9.933333,"inferred","Orchesella","cincta","Mols, Central Denmark, Denmark",NA,-1.673469388,"tmin",0.071428571,"SE",30,"critical","lower_critical_limit","0.1",NA,NA,"FF","July",NA,"Adult","not acclimated, tested right out of the field to check for seasonal differences",NA,NA,"Terrestrial",NA,NA,NA,"40","39.7 average (42 days (10.1016/j.anbehav.2009.08.014))","49","49.1 average (10.1016/j.anbehav.2009.08.014)",NA,"0-1","dispersal capacity is likely to be limited to only a few metres per generation (https://doi.org/10.1111/j.1365-294X.2005.02548.x)",NA,"0.4","4mm (http://urweb.roehampton.ac.uk/collembola/taxonomy/(231ORcin).html)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","cannot move far enought to be considered a migrant based on dispersal distance",NA,NA,NA,"Nikki","unk",NA,"unk","4 weeks average (https://doi.org/10.1016/j.anbehav.2009.08.014)",NA,"Y","https://doi.org/10.1007/BF00407477",6.25921982180762,48.9401033771467,1.25414519060552,56.4534683895599,0.110873963998378,0.866910479962599,0.0222155560390237
2032,"Orchesella cincta","Orchesella","cincta","Arthropoda","Collembola","Collembola","Entomobryidae","Nikki","Jensen_et_al_2019","intratherm_team","Orchesella cincta_56.366667_NA_9.933333",NA,56.366667,9.933333,"inferred","Orchesella","cincta","Mols, Central Denmark, Denmark",NA,-1.612244898,"tmin",0.040816327,"SE",30,"critical","lower_critical_limit","0.1",NA,NA,"FF","August",NA,"Adult","not acclimated, tested right out of the field to check for seasonal differences",NA,NA,"Terrestrial",NA,NA,NA,"40","39.7 average (42 days (10.1016/j.anbehav.2009.08.014))","49","49.1 average (10.1016/j.anbehav.2009.08.014)",NA,"0-1","dispersal capacity is likely to be limited to only a few metres per generation (https://doi.org/10.1111/j.1365-294X.2005.02548.x)",NA,"0.4","4mm (http://urweb.roehampton.ac.uk/collembola/taxonomy/(231ORcin).html)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","cannot move far enought to be considered a migrant based on dispersal distance",NA,NA,NA,"Nikki","unk",NA,"unk","4 weeks average (https://doi.org/10.1016/j.anbehav.2009.08.014)",NA,"Y","https://doi.org/10.1007/BF00407477",6.25921982180762,48.9401033771467,1.25414519060552,56.4534683895599,0.110873963998378,0.866910479962599,0.0222155560390237
